G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 30, 2012",10:30p,,Box Score,,Dallas Mavericks,L,,91,99,0,1,L 1,18997,2:26,,False,LAL,2013
2,"Wed, Oct 31, 2012",10:30p,,Box Score,@,Portland Trail Blazers,L,,106,116,0,2,L 2,20401,2:23,,False,LAL,2013
3,"Fri, Nov 2, 2012",10:30p,,Box Score,,Los Angeles Clippers,L,,95,105,0,3,L 3,18997,2:34,,False,LAL,2013
4,"Sun, Nov 4, 2012",9:30p,,Box Score,,Detroit Pistons,W,,108,79,1,3,W 1,18997,2:16,,False,LAL,2013
5,"Wed, Nov 7, 2012",9:00p,,Box Score,@,Utah Jazz,L,,86,95,1,4,L 1,19911,2:18,,False,LAL,2013
6,"Fri, Nov 9, 2012",10:30p,,Box Score,,Golden State Warriors,W,,101,77,2,4,W 1,18997,2:06,,False,LAL,2013
7,"Sun, Nov 11, 2012",9:30p,,Box Score,,Sacramento Kings,W,,103,90,3,4,W 2,18997,2:08,,False,LAL,2013
8,"Tue, Nov 13, 2012",10:30p,,Box Score,,San Antonio Spurs,L,,82,84,3,5,L 1,18997,2:08,,False,LAL,2013
9,"Fri, Nov 16, 2012",10:30p,,Box Score,,Phoenix Suns,W,,114,102,4,5,W 1,18997,2:13,,False,LAL,2013
10,"Sun, Nov 18, 2012",9:30p,,Box Score,,Houston Rockets,W,,119,108,5,5,W 2,18997,2:12,,False,LAL,2013
11,"Tue, Nov 20, 2012",10:30p,,Box Score,,Brooklyn Nets,W,,95,90,6,5,W 3,18997,2:20,,False,LAL,2013
12,"Wed, Nov 21, 2012",10:00p,,Box Score,@,Sacramento Kings,L,,97,113,6,6,L 1,15249,2:21,,False,LAL,2013
13,"Fri, Nov 23, 2012",8:00p,,Box Score,@,Memphis Grizzlies,L,,98,106,6,7,L 2,18119,2:16,,False,LAL,2013
14,"Sat, Nov 24, 2012",8:30p,,Box Score,@,Dallas Mavericks,W,,115,89,7,7,W 1,20423,2:13,,False,LAL,2013
15,"Tue, Nov 27, 2012",10:30p,,Box Score,,Indiana Pacers,L,,77,79,7,8,L 1,18997,2:25,,False,LAL,2013
16,"Fri, Nov 30, 2012",10:30p,,Box Score,,Denver Nuggets,W,,122,103,8,8,W 1,18997,2:17,,False,LAL,2013
17,"Sun, Dec 2, 2012",9:30p,,Box Score,,Orlando Magic,L,,103,113,8,9,L 1,18997,2:17,,False,LAL,2013
18,"Tue, Dec 4, 2012",8:00p,,Box Score,@,Houston Rockets,L,,105,107,8,10,L 2,18052,2:25,,False,LAL,2013
19,"Wed, Dec 5, 2012",8:00p,,Box Score,@,New Orleans Hornets,W,,103,87,9,10,W 1,18449,2:01,,False,LAL,2013
20,"Fri, Dec 7, 2012",9:30p,,Box Score,@,Oklahoma City Thunder,L,,108,114,9,11,L 1,18203,2:34,,False,LAL,2013
21,"Sun, Dec 9, 2012",9:30p,,Box Score,,Utah Jazz,L,,110,117,9,12,L 2,18997,2:13,,False,LAL,2013
22,"Tue, Dec 11, 2012",7:00p,,Box Score,@,Cleveland Cavaliers,L,,94,100,9,13,L 3,19172,2:16,,False,LAL,2013
23,"Thu, Dec 13, 2012",8:00p,,Box Score,@,New York Knicks,L,,107,116,9,14,L 4,19033,2:30,,False,LAL,2013
24,"Fri, Dec 14, 2012",7:00p,,Box Score,@,Washington Wizards,W,,102,96,10,14,W 1,20308,2:11,,False,LAL,2013
25,"Sun, Dec 16, 2012",6:00p,,Box Score,@,Philadelphia 76ers,W,,111,98,11,14,W 2,20338,1:58,,False,LAL,2013
26,"Tue, Dec 18, 2012",10:30p,,Box Score,,Charlotte Bobcats,W,,101,100,12,14,W 3,18997,2:20,,False,LAL,2013
27,"Sat, Dec 22, 2012",10:30p,,Box Score,@,Golden State Warriors,W,OT,118,115,13,14,W 4,19596,2:26,,False,LAL,2013
28,"Tue, Dec 25, 2012",3:00p,,Box Score,,New York Knicks,W,,100,94,14,14,W 5,18997,2:48,,False,LAL,2013
29,"Wed, Dec 26, 2012",9:00p,,Box Score,@,Denver Nuggets,L,,114,126,14,15,L 1,19155,2:17,,False,LAL,2013
30,"Fri, Dec 28, 2012",10:30p,,Box Score,,Portland Trail Blazers,W,,104,87,15,15,W 1,18997,2:08,,False,LAL,2013
31,"Tue, Jan 1, 2013",10:30p,,Box Score,,Philadelphia 76ers,L,,99,103,15,16,L 1,18997,2:11,,False,LAL,2013
32,"Fri, Jan 4, 2013",10:30p,,Box Score,@,Los Angeles Clippers,L,,102,107,15,17,L 2,20179,2:46,,False,LAL,2013
33,"Sun, Jan 6, 2013",9:30p,,Box Score,,Denver Nuggets,L,,105,112,15,18,L 3,18997,2:23,,False,LAL,2013
34,"Tue, Jan 8, 2013",8:00p,,Box Score,@,Houston Rockets,L,,112,125,15,19,L 4,18135,,,False,LAL,2013
35,"Wed, Jan 9, 2013",8:00p,,Box Score,@,San Antonio Spurs,L,,105,108,15,20,L 5,18581,2:18,,False,LAL,2013
36,"Fri, Jan 11, 2013",10:30p,,Box Score,,Oklahoma City Thunder,L,,101,116,15,21,L 6,18997,2:22,,False,LAL,2013
37,"Sun, Jan 13, 2013",9:30p,,Box Score,,Cleveland Cavaliers,W,,113,93,16,21,W 1,18997,2:03,,False,LAL,2013
38,"Tue, Jan 15, 2013",10:30p,,Box Score,,Milwaukee Bucks,W,,104,88,17,21,W 2,18997,2:06,,False,LAL,2013
39,"Thu, Jan 17, 2013",10:30p,,Box Score,,Miami Heat,L,,90,99,17,22,L 1,18997,2:32,,False,LAL,2013
40,"Sun, Jan 20, 2013",1:00p,,Box Score,@,Toronto Raptors,L,,103,108,17,23,L 2,19800,2:14,,False,LAL,2013
41,"Mon, Jan 21, 2013",9:30p,,Box Score,@,Chicago Bulls,L,,83,95,17,24,L 3,22550,2:18,,False,LAL,2013
42,"Wed, Jan 23, 2013",8:00p,,Box Score,@,Memphis Grizzlies,L,,93,106,17,25,L 4,17984,2:10,,False,LAL,2013
43,"Fri, Jan 25, 2013",10:30p,,Box Score,,Utah Jazz,W,,102,84,18,25,W 1,18997,1:58,,False,LAL,2013
44,"Sun, Jan 27, 2013",3:30p,,Box Score,,Oklahoma City Thunder,W,,105,96,19,25,W 2,18997,2:29,,False,LAL,2013
45,"Tue, Jan 29, 2013",10:30p,,Box Score,,New Orleans Hornets,W,,111,106,20,25,W 3,18997,2:11,,False,LAL,2013
46,"Wed, Jan 30, 2013",10:30p,,Box Score,@,Phoenix Suns,L,,86,92,20,26,L 1,17184,2:22,,False,LAL,2013
47,"Fri, Feb 1, 2013",9:30p,,Box Score,@,Minnesota Timberwolves,W,,111,100,21,26,W 1,18547,2:14,,False,LAL,2013
48,"Sun, Feb 3, 2013",1:00p,,Box Score,@,Detroit Pistons,W,,98,97,22,26,W 2,18157,2:16,,False,LAL,2013
49,"Tue, Feb 5, 2013",7:30p,,Box Score,@,Brooklyn Nets,W,,92,83,23,26,W 3,17732,2:13,,False,LAL,2013
50,"Thu, Feb 7, 2013",8:00p,,Box Score,@,Boston Celtics,L,,95,116,23,27,L 1,18624,2:24,,False,LAL,2013
51,"Fri, Feb 8, 2013",7:00p,,Box Score,@,Charlotte Bobcats,W,,100,93,24,27,W 1,19624,2:09,,False,LAL,2013
52,"Sun, Feb 10, 2013",3:30p,,Box Score,@,Miami Heat,L,,97,107,24,28,L 1,20300,2:23,,False,LAL,2013
53,"Tue, Feb 12, 2013",10:30p,,Box Score,,Phoenix Suns,W,,91,85,25,28,W 1,18997,2:13,,False,LAL,2013
54,"Thu, Feb 14, 2013",10:30p,,Box Score,,Los Angeles Clippers,L,,101,125,25,29,L 1,18997,2:26,,False,LAL,2013
55,"Wed, Feb 20, 2013",10:30p,,Box Score,,Boston Celtics,W,,113,99,26,29,W 1,18997,2:22,,False,LAL,2013
56,"Fri, Feb 22, 2013",10:30p,,Box Score,,Portland Trail Blazers,W,,111,107,27,29,W 2,18997,2:26,,False,LAL,2013
57,"Sun, Feb 24, 2013",1:00p,,Box Score,@,Dallas Mavericks,W,,103,99,28,29,W 3,20440,2:25,,False,LAL,2013
58,"Mon, Feb 25, 2013",9:00p,,Box Score,@,Denver Nuggets,L,,108,119,28,30,L 1,19155,2:13,,False,LAL,2013
59,"Thu, Feb 28, 2013",10:30p,,Box Score,,Minnesota Timberwolves,W,,116,94,29,30,W 1,18997,2:19,,False,LAL,2013
60,"Sun, Mar 3, 2013",9:30p,,Box Score,,Atlanta Hawks,W,,99,98,30,30,W 2,18997,2:15,,False,LAL,2013
61,"Tue, Mar 5, 2013",9:30p,,Box Score,@,Oklahoma City Thunder,L,,105,122,30,31,L 1,18203,2:31,,False,LAL,2013
62,"Wed, Mar 6, 2013",8:00p,,Box Score,@,New Orleans Hornets,W,,108,102,31,31,W 1,16019,2:18,,False,LAL,2013
63,"Fri, Mar 8, 2013",10:30p,,Box Score,,Toronto Raptors,W,OT,118,116,32,31,W 2,18997,2:41,,False,LAL,2013
64,"Sun, Mar 10, 2013",3:30p,,Box Score,,Chicago Bulls,W,,90,81,33,31,W 3,18997,2:20,,False,LAL,2013
65,"Tue, Mar 12, 2013",7:00p,,Box Score,@,Orlando Magic,W,,106,97,34,31,W 4,19287,2:24,,False,LAL,2013
66,"Wed, Mar 13, 2013",7:30p,,Box Score,@,Atlanta Hawks,L,,92,96,34,32,L 1,19163,2:21,,False,LAL,2013
67,"Fri, Mar 15, 2013",7:00p,,Box Score,@,Indiana Pacers,W,,99,93,35,32,W 1,18165,2:26,,False,LAL,2013
68,"Sun, Mar 17, 2013",9:30p,,Box Score,,Sacramento Kings,W,,113,102,36,32,W 2,18997,2:12,,False,LAL,2013
69,"Mon, Mar 18, 2013",10:00p,,Box Score,@,Phoenix Suns,L,,76,99,36,33,L 1,17102,2:04,,False,LAL,2013
70,"Fri, Mar 22, 2013",10:30p,,Box Score,,Washington Wizards,L,,100,103,36,34,L 2,18997,2:14,,False,LAL,2013
71,"Mon, Mar 25, 2013",10:30p,,Box Score,@,Golden State Warriors,L,,103,109,36,35,L 3,19596,2:18,,False,LAL,2013
72,"Wed, Mar 27, 2013",8:00p,,Box Score,@,Minnesota Timberwolves,W,,120,117,37,35,W 1,18029,2:20,,False,LAL,2013
