G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
56,"Sun, Mar 7, 1993",,Box Score,,Indiana Pacers,W,,114,99,24,32,W 6,15008,,,False,MIA,1993
57,"Tue, Mar 9, 1993",,Box Score,@,Houston Rockets,L,,94,104,24,33,L 1,13351,,,False,MIA,1993
58,"Thu, Mar 11, 1993",,Box Score,,Chicago Bulls,W,,97,95,25,33,W 1,15008,,,False,MIA,1993
59,"Sat, Mar 13, 1993",,Box Score,,Seattle SuperSonics,W,,106,102,26,33,W 2,15008,,,False,MIA,1993
60,"Mon, Mar 15, 1993",,Box Score,@,Denver Nuggets,W,OT,103,100,27,33,W 3,13009,,,False,MIA,1993
61,"Tue, Mar 16, 1993",,Box Score,@,Seattle SuperSonics,L,,85,98,27,34,L 1,14252,,,False,MIA,1993
62,"Thu, Mar 18, 1993",,Box Score,@,Los Angeles Clippers,W,,133,117,28,34,W 1,13172,,,False,MIA,1993
63,"Sat, Mar 20, 1993",,Box Score,,Cleveland Cavaliers,W,,96,91,29,34,W 2,15008,,,False,MIA,1993
64,"Tue, Mar 23, 1993",,Box Score,@,Orlando Magic,L,,89,103,29,35,L 1,15151,,,False,MIA,1993
65,"Wed, Mar 24, 1993",,Box Score,@,Boston Celtics,L,,109,115,29,36,L 2,14890,2:06,,False,MIA,1993
66,"Fri, Mar 26, 1993",,Box Score,,New Jersey Nets,W,,110,100,30,36,W 1,15008,,,False,MIA,1993
67,"Sat, Mar 27, 1993",,Box Score,@,Atlanta Hawks,L,,106,118,30,37,L 1,15527,,,False,MIA,1993
68,"Tue, Mar 30, 1993",,Box Score,@,Charlotte Hornets,W,,116,89,31,37,W 1,23698,,,False,MIA,1993
69,"Thu, Apr 1, 1993",,Box Score,@,New Jersey Nets,L,,82,95,31,38,L 1,12324,,,False,MIA,1993
70,"Fri, Apr 2, 1993",,Box Score,,New York Knicks,L,,107,123,31,39,L 2,15008,,,False,MIA,1993
71,"Sun, Apr 4, 1993",,Box Score,,Orlando Magic,W,,124,106,32,39,W 1,15008,,,False,MIA,1993
72,"Tue, Apr 6, 1993",,Box Score,@,Cleveland Cavaliers,L,,100,115,32,40,L 1,19137,,,False,MIA,1993
73,"Thu, Apr 8, 1993",,Box Score,@,Milwaukee Bucks,W,,117,92,33,40,W 1,15487,,,False,MIA,1993
74,"Sat, Apr 10, 1993",,Box Score,,Philadelphia 76ers,W,,119,114,34,40,W 2,15008,,,False,MIA,1993
75,"Mon, Apr 12, 1993",,Box Score,,Milwaukee Bucks,W,,106,95,35,40,W 3,15008,,,False,MIA,1993
76,"Wed, Apr 14, 1993",,Box Score,@,Chicago Bulls,L,,92,119,35,41,L 1,18676,,,False,MIA,1993
77,"Thu, Apr 15, 1993",,Box Score,@,Washington Bullets,L,,92,110,35,42,L 2,11007,,,False,MIA,1993
78,"Sat, Apr 17, 1993",,Box Score,,Boston Celtics,L,,100,103,35,43,L 3,15008,2:20,,False,MIA,1993
79,"Tue, Apr 20, 1993",,Box Score,,New York Knicks,L,,97,109,35,44,L 4,15008,,,False,MIA,1993
80,"Wed, Apr 21, 1993",,Box Score,@,Philadelphia 76ers,L,,97,107,35,45,L 5,7854,,,False,MIA,1993
81,"Fri, Apr 23, 1993",,Box Score,,Washington Bullets,W,OT,121,120,36,45,W 1,15008,,,False,MIA,1993
82,"Sat, Apr 24, 1993",,Box Score,@,Indiana Pacers,L,,88,94,36,46,L 1,15311,,,False,MIA,1993
