G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 1, 1991",,Box Score,,Utah Jazz,L,,97,112,0,1,L 1,19006,,,False,MIN,1992
2,"Wed, Nov 6, 1991",,Box Score,,Dallas Mavericks,L,,94,97,0,2,L 2,19006,,,False,MIN,1992
3,"Thu, Nov 7, 1991",,Box Score,@,Denver Nuggets,L,,77,88,0,3,L 3,9837,,,False,MIN,1992
4,"Sat, Nov 9, 1991",,Box Score,@,Sacramento Kings,W,,84,80,1,3,W 1,17014,,,False,MIN,1992
5,"Sun, Nov 10, 1991",,Box Score,@,Los Angeles Lakers,L,,86,96,1,4,L 1,16833,,,False,MIN,1992
6,"Wed, Nov 13, 1991",,Box Score,,Washington Bullets,L,OT,114,119,1,5,L 2,19006,,,False,MIN,1992
7,"Fri, Nov 15, 1991",,Box Score,,Portland Trail Blazers,L,,102,107,1,6,L 3,19006,,,False,MIN,1992
8,"Sun, Nov 17, 1991",,Box Score,,Seattle SuperSonics,L,,91,101,1,7,L 4,19006,,,False,MIN,1992
9,"Wed, Nov 20, 1991",,Box Score,@,San Antonio Spurs,L,,106,113,1,8,L 5,16057,,,False,MIN,1992
10,"Thu, Nov 21, 1991",,Box Score,@,Houston Rockets,L,,102,106,1,9,L 6,12902,,,False,MIN,1992
11,"Sat, Nov 23, 1991",,Box Score,,Houston Rockets,W,,102,89,2,9,W 1,19006,,,False,MIN,1992
12,"Wed, Nov 27, 1991",,Box Score,,Denver Nuggets,W,,101,92,3,9,W 2,19006,,,False,MIN,1992
13,"Sat, Nov 30, 1991",,Box Score,@,Dallas Mavericks,L,,78,79,3,10,L 1,16155,,,False,MIN,1992
14,"Tue, Dec 3, 1991",,Box Score,,Phoenix Suns,L,,95,101,3,11,L 2,18582,,,False,MIN,1992
15,"Fri, Dec 6, 1991",,Box Score,@,Seattle SuperSonics,L,,94,96,3,12,L 3,9796,,,False,MIN,1992
