G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 31, 2012",9:00p,,Box Score,,Dallas Mavericks,W,,113,94,1,0,W 1,17634,2:22,,False,UTA,2013
2,"Fri, Nov 2, 2012",8:00p,,Box Score,@,New Orleans Hornets,L,,86,88,1,1,L 1,14147,2:11,,False,UTA,2013
3,"Sat, Nov 3, 2012",8:30p,,Box Score,@,San Antonio Spurs,L,,100,110,1,2,L 2,18581,2:08,,False,UTA,2013
4,"Mon, Nov 5, 2012",8:00p,,Box Score,@,Memphis Grizzlies,L,,94,103,1,3,L 3,17401,2:14,,False,UTA,2013
5,"Wed, Nov 7, 2012",9:00p,,Box Score,,Los Angeles Lakers,W,,95,86,2,3,W 1,19911,2:18,,False,UTA,2013
6,"Fri, Nov 9, 2012",10:30p,,Box Score,@,Denver Nuggets,L,,84,104,2,4,L 1,15523,2:23,,False,UTA,2013
7,"Sat, Nov 10, 2012",9:00p,,Box Score,,Phoenix Suns,W,,94,81,3,4,W 1,19100,2:08,,False,UTA,2013
8,"Mon, Nov 12, 2012",7:00p,,Box Score,@,Toronto Raptors,W,3OT,140,133,4,4,W 2,18230,3:13,,False,UTA,2013
9,"Wed, Nov 14, 2012",7:30p,,Box Score,@,Boston Celtics,L,,93,98,4,5,L 1,18624,2:16,,False,UTA,2013
10,"Fri, Nov 16, 2012",7:00p,,Box Score,@,Philadelphia 76ers,L,,93,99,4,6,L 2,15851,2:19,,False,UTA,2013
11,"Sat, Nov 17, 2012",7:00p,,Box Score,@,Washington Wizards,W,,83,76,5,6,W 1,16210,2:05,,False,UTA,2013
12,"Mon, Nov 19, 2012",9:00p,,Box Score,,Houston Rockets,W,,102,91,6,6,W 2,19197,2:11,,False,UTA,2013
13,"Fri, Nov 23, 2012",9:00p,,Box Score,,Sacramento Kings,W,,104,102,7,6,W 3,18000,2:15,,False,UTA,2013
14,"Sat, Nov 24, 2012",10:00p,,Box Score,@,Sacramento Kings,L,,97,108,7,7,L 1,12239,2:15,,False,UTA,2013
15,"Mon, Nov 26, 2012",9:00p,,Box Score,,Denver Nuggets,W,,105,103,8,7,W 1,18776,2:25,,False,UTA,2013
16,"Wed, Nov 28, 2012",8:00p,,Box Score,@,New Orleans Hornets,W,,96,84,9,7,W 2,10693,2:12,,False,UTA,2013
17,"Fri, Nov 30, 2012",8:00p,,Box Score,@,Oklahoma City Thunder,L,,94,106,9,8,L 1,18203,2:03,,False,UTA,2013
18,"Sat, Dec 1, 2012",8:00p,,Box Score,@,Houston Rockets,L,,116,124,9,9,L 2,14432,2:05,,False,UTA,2013
19,"Mon, Dec 3, 2012",9:00p,,Box Score,,Los Angeles Clippers,L,,104,105,9,10,L 3,19067,2:13,,False,UTA,2013
20,"Wed, Dec 5, 2012",9:00p,,Box Score,,Orlando Magic,W,,87,81,10,10,W 1,18078,2:08,,False,UTA,2013
21,"Fri, Dec 7, 2012",9:00p,,Box Score,,Toronto Raptors,W,,131,99,11,10,W 2,18069,2:11,,False,UTA,2013
22,"Sun, Dec 9, 2012",9:30p,,Box Score,@,Los Angeles Lakers,W,,117,110,12,10,W 3,18997,2:13,,False,UTA,2013
23,"Wed, Dec 12, 2012",10:30p,,Box Score,,San Antonio Spurs,W,,99,96,13,10,W 4,18710,2:19,,False,UTA,2013
24,"Fri, Dec 14, 2012",9:00p,,Box Score,@,Phoenix Suns,L,,84,99,13,11,L 1,14182,2:05,,False,UTA,2013
25,"Sat, Dec 15, 2012",9:00p,,Box Score,,Memphis Grizzlies,L,,86,99,13,12,L 2,18183,2:08,,False,UTA,2013
26,"Tue, Dec 18, 2012",7:30p,,Box Score,@,Brooklyn Nets,W,,92,90,14,12,W 1,15835,2:06,,False,UTA,2013
27,"Wed, Dec 19, 2012",7:00p,,Box Score,@,Indiana Pacers,L,,84,104,14,13,L 1,13559,2:04,,False,UTA,2013
28,"Sat, Dec 22, 2012",7:30p,,Box Score,@,Miami Heat,L,,89,105,14,14,L 2,20087,2:06,,False,UTA,2013
29,"Sun, Dec 23, 2012",6:00p,,Box Score,@,Orlando Magic,W,,97,93,15,14,W 1,17721,2:09,,False,UTA,2013
30,"Wed, Dec 26, 2012",9:00p,,Box Score,,Golden State Warriors,L,,83,94,15,15,L 1,19404,2:05,,False,UTA,2013
31,"Fri, Dec 28, 2012",9:00p,,Box Score,,Los Angeles Clippers,L,,114,116,15,16,L 2,19911,2:32,,False,UTA,2013
32,"Sun, Dec 30, 2012",9:30p,,Box Score,@,Los Angeles Clippers,L,,96,107,15,17,L 3,19111,2:17,,False,UTA,2013
33,"Wed, Jan 2, 2013",9:00p,,Box Score,,Minnesota Timberwolves,W,,106,84,16,17,W 1,19120,2:03,,False,UTA,2013
34,"Fri, Jan 4, 2013",9:00p,,Box Score,@,Phoenix Suns,W,,87,80,17,17,W 2,14874,1:56,,False,UTA,2013
35,"Sat, Jan 5, 2013",9:00p,,Box Score,@,Denver Nuggets,L,,91,110,17,18,L 1,19155,2:14,,False,UTA,2013
36,"Mon, Jan 7, 2013",9:00p,,Box Score,,Dallas Mavericks,W,,100,94,18,18,W 1,18600,2:15,,False,UTA,2013
37,"Wed, Jan 9, 2013",7:00p,,Box Score,@,Charlotte Bobcats,W,,112,102,19,18,W 2,13347,2:05,,False,UTA,2013
38,"Fri, Jan 11, 2013",7:30p,,Box Score,@,Atlanta Hawks,L,,95,103,19,19,L 1,12064,2:05,,False,UTA,2013
39,"Sat, Jan 12, 2013",7:30p,,Box Score,@,Detroit Pistons,W,,90,87,20,19,W 1,18441,2:11,,False,UTA,2013
40,"Mon, Jan 14, 2013",9:00p,,Box Score,,Miami Heat,W,,104,97,21,19,W 2,19911,2:16,,False,UTA,2013
41,"Sat, Jan 19, 2013",9:00p,,Box Score,,Cleveland Cavaliers,W,,109,98,22,19,W 3,19911,2:03,,False,UTA,2013
42,"Wed, Jan 23, 2013",9:00p,,Box Score,,Washington Wizards,W,,92,88,23,19,W 4,18158,2:04,,False,UTA,2013
43,"Fri, Jan 25, 2013",10:30p,,Box Score,@,Los Angeles Lakers,L,,84,102,23,20,L 1,18997,1:58,,False,UTA,2013
44,"Sat, Jan 26, 2013",9:30p,,Box Score,,Indiana Pacers,W,OT,114,110,24,20,W 1,19201,2:37,,False,UTA,2013
45,"Mon, Jan 28, 2013",9:00p,,Box Score,,Houston Rockets,L,,80,125,24,21,L 1,18387,2:01,,False,UTA,2013
46,"Wed, Jan 30, 2013",9:00p,,Box Score,,New Orleans Hornets,W,,104,99,25,21,W 1,17490,2:15,,False,UTA,2013
47,"Fri, Feb 1, 2013",9:00p,,Box Score,,Portland Trail Blazers,W,,86,77,26,21,W 2,19512,2:06,,False,UTA,2013
48,"Sat, Feb 2, 2013",10:00p,,Box Score,@,Portland Trail Blazers,L,,99,105,26,22,L 1,20376,2:12,,False,UTA,2013
49,"Mon, Feb 4, 2013",9:00p,,Box Score,,Sacramento Kings,W,OT,98,91,27,22,W 1,17742,2:23,,False,UTA,2013
50,"Wed, Feb 6, 2013",9:00p,,Box Score,,Milwaukee Bucks,W,,100,86,28,22,W 2,18571,2:06,,False,UTA,2013
51,"Fri, Feb 8, 2013",10:30p,,Box Score,,Chicago Bulls,L,,89,93,28,23,L 1,19911,2:21,,False,UTA,2013
52,"Sat, Feb 9, 2013",10:00p,,Box Score,@,Sacramento Kings,L,,109,120,28,24,L 2,16193,2:15,,False,UTA,2013
53,"Tue, Feb 12, 2013",9:00p,,Box Score,,Oklahoma City Thunder,W,,109,94,29,24,W 1,18552,2:10,,False,UTA,2013
54,"Wed, Feb 13, 2013",8:00p,,Box Score,@,Minnesota Timberwolves,W,,97,93,30,24,W 2,13117,2:13,,False,UTA,2013
55,"Tue, Feb 19, 2013",9:00p,,Box Score,,Golden State Warriors,W,,115,101,31,24,W 3,18231,2:08,,False,UTA,2013
56,"Sat, Feb 23, 2013",10:30p,,Box Score,@,Los Angeles Clippers,L,,94,107,31,25,L 1,19165,2:11,,False,UTA,2013
