G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Nov 2, 1999",,Box Score,@,Los Angeles Clippers,W,,104,92,1,0,W 1,17847,,,False,SEA,2000
2,"Thu, Nov 4, 1999",,Box Score,,Dallas Mavericks,W,,106,96,2,0,W 2,16140,,,False,SEA,2000
3,"Sat, Nov 6, 1999",,Box Score,,Utah Jazz,W,,99,94,3,0,W 3,17072,,,False,SEA,2000
4,"Mon, Nov 8, 1999",,Box Score,@,Philadelphia 76ers,L,,98,117,3,1,L 1,19402,,,False,SEA,2000
5,"Wed, Nov 10, 1999",,Box Score,@,Washington Wizards,W,,109,95,4,1,W 1,13213,,,False,SEA,2000
6,"Thu, Nov 11, 1999",,Box Score,@,Cleveland Cavaliers,W,,109,103,5,1,W 2,11864,,,False,SEA,2000
7,"Sat, Nov 13, 1999",,Box Score,@,Detroit Pistons,L,,99,107,5,2,L 1,14266,,,False,SEA,2000
8,"Mon, Nov 15, 1999",,Box Score,@,New Jersey Nets,W,,100,92,6,2,W 1,12474,,,False,SEA,2000
9,"Wed, Nov 17, 1999",,Box Score,,Golden State Warriors,W,,111,108,7,2,W 2,15336,,,False,SEA,2000
10,"Thu, Nov 18, 1999",,Box Score,@,Vancouver Grizzlies,W,,110,108,8,2,W 3,12275,,,False,SEA,2000
11,"Sat, Nov 20, 1999",,Box Score,,Houston Rockets,W,,110,107,9,2,W 4,15816,,,False,SEA,2000
12,"Sun, Nov 21, 1999",,Box Score,@,Phoenix Suns,L,,86,99,9,3,L 1,18663,,,False,SEA,2000
13,"Fri, Nov 26, 1999",,Box Score,,Los Angeles Clippers,W,,98,93,10,3,W 1,14439,,,False,SEA,2000
14,"Sun, Nov 28, 1999",,Box Score,,Indiana Pacers,W,,102,91,11,3,W 2,14644,,,False,SEA,2000
15,"Tue, Nov 30, 1999",,Box Score,,Los Angeles Lakers,L,,77,101,11,4,L 1,17072,,,False,SEA,2000
16,"Thu, Dec 2, 1999",,Box Score,@,Golden State Warriors,W,,117,108,12,4,W 1,10112,,,False,SEA,2000
17,"Sat, Dec 4, 1999",,Box Score,@,Los Angeles Clippers,W,,102,89,13,4,W 2,10326,,,False,SEA,2000
18,"Sun, Dec 5, 1999",,Box Score,,Charlotte Hornets,L,,81,103,13,5,L 1,12233,,,False,SEA,2000
19,"Wed, Dec 8, 1999",,Box Score,,Minnesota Timberwolves,W,,110,94,14,5,W 1,13180,,,False,SEA,2000
20,"Fri, Dec 10, 1999",,Box Score,@,Utah Jazz,L,,83,101,14,6,L 1,19372,,,False,SEA,2000
21,"Sat, Dec 11, 1999",,Box Score,,Miami Heat,W,,92,88,15,6,W 1,15141,,,False,SEA,2000
22,"Tue, Dec 14, 1999",,Box Score,,Denver Nuggets,W,,109,84,16,6,W 2,11879,,,False,SEA,2000
23,"Thu, Dec 16, 1999",,Box Score,,Portland Trail Blazers,L,,81,107,16,7,L 1,17072,,,False,SEA,2000
24,"Sat, Dec 18, 1999",,Box Score,,Vancouver Grizzlies,W,,112,89,17,7,W 1,14094,,,False,SEA,2000
25,"Mon, Dec 20, 1999",,Box Score,@,Chicago Bulls,W,,93,84,18,7,W 2,22106,,,False,SEA,2000
26,"Tue, Dec 21, 1999",,Box Score,@,Indiana Pacers,L,,103,113,18,8,L 1,18345,,,False,SEA,2000
27,"Thu, Dec 23, 1999",,Box Score,@,Minnesota Timberwolves,L,,102,109,18,9,L 2,16773,,,False,SEA,2000
28,"Sun, Dec 26, 1999",,Box Score,,Philadelphia 76ers,L,,86,92,18,10,L 3,15562,,,False,SEA,2000
29,"Tue, Dec 28, 1999",,Box Score,@,Portland Trail Blazers,L,,89,94,18,11,L 4,20584,,,False,SEA,2000
30,"Wed, Dec 29, 1999",,Box Score,,Sacramento Kings,L,,104,113,18,12,L 5,17072,,,False,SEA,2000
31,"Tue, Jan 4, 2000",,Box Score,@,Houston Rockets,W,,103,96,19,12,W 1,14440,,,False,SEA,2000
