G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 30, 2012",10:30p,,Box Score,@,Los Angeles Lakers,W,,99,91,1,0,W 1,18997,2:26,,False,DAL,2013
2,"Wed, Oct 31, 2012",9:00p,,Box Score,@,Utah Jazz,L,,94,113,1,1,L 1,17634,2:22,,False,DAL,2013
3,"Sat, Nov 3, 2012",8:30p,,Box Score,,Charlotte Bobcats,W,,126,99,2,1,W 1,19490,2:08,,False,DAL,2013
4,"Mon, Nov 5, 2012",8:30p,,Box Score,,Portland Trail Blazers,W,,114,91,3,1,W 2,19521,2:05,,False,DAL,2013
5,"Wed, Nov 7, 2012",8:30p,,Box Score,,Toronto Raptors,W,,109,104,4,1,W 3,19763,2:27,,False,DAL,2013
6,"Fri, Nov 9, 2012",7:30p,,Box Score,@,New York Knicks,L,,94,104,4,2,L 1,19033,2:27,,False,DAL,2013
7,"Sat, Nov 10, 2012",7:30p,,Box Score,@,Charlotte Bobcats,L,OT,97,101,4,3,L 2,15763,2:40,,False,DAL,2013
8,"Mon, Nov 12, 2012",8:30p,,Box Score,,Minnesota Timberwolves,L,,82,90,4,4,L 3,19322,2:20,,False,DAL,2013
9,"Wed, Nov 14, 2012",8:30p,,Box Score,,Washington Wizards,W,,107,101,5,4,W 1,19560,2:13,,False,DAL,2013
10,"Fri, Nov 16, 2012",7:00p,,Box Score,@,Indiana Pacers,L,,83,103,5,5,L 1,15110,2:18,,False,DAL,2013
11,"Sat, Nov 17, 2012",7:30p,,Box Score,@,Cleveland Cavaliers,W,,103,95,6,5,W 1,18633,2:12,,False,DAL,2013
12,"Mon, Nov 19, 2012",8:30p,,Box Score,,Golden State Warriors,L,OT,101,105,6,6,L 1,20034,2:42,,False,DAL,2013
13,"Wed, Nov 21, 2012",8:30p,,Box Score,,New York Knicks,W,,114,111,7,6,W 1,20157,2:17,,False,DAL,2013
14,"Sat, Nov 24, 2012",8:30p,,Box Score,,Los Angeles Lakers,L,,89,115,7,7,L 1,20423,2:13,,False,DAL,2013
15,"Tue, Nov 27, 2012",7:00p,,Box Score,@,Philadelphia 76ers,L,,98,100,7,8,L 2,15107,2:20,,False,DAL,2013
16,"Wed, Nov 28, 2012",8:00p,,Box Score,@,Chicago Bulls,L,,78,101,7,9,L 3,21575,2:17,,False,DAL,2013
17,"Sat, Dec 1, 2012",9:00p,,Box Score,,Detroit Pistons,W,,92,77,8,9,W 1,20285,2:07,,False,DAL,2013
18,"Wed, Dec 5, 2012",10:30p,,Box Score,@,Los Angeles Clippers,L,,90,112,8,10,L 1,19060,2:18,,False,DAL,2013
19,"Thu, Dec 6, 2012",10:30p,,Box Score,@,Phoenix Suns,W,,97,94,9,10,W 1,17517,2:36,,False,DAL,2013
20,"Sat, Dec 8, 2012",8:00p,,Box Score,@,Houston Rockets,W,,116,109,10,10,W 2,15726,2:27,,False,DAL,2013
