Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
123,Dikembe Mutombo*,C,31,ATL,4,136,14.3,0.515,0.0,0.667,12.0,36.2,23.9,1.2,0.4,5.1,20.5,14.4,,0.0,0.3,0.3,0.102,,-1.1,-0.2,-1.3,0.0,1998,True
124,Steve Nash*,PG,23,PHO,4,51,16.5,0.511,0.278,0.444,4.1,19.4,11.1,22.4,2.1,0.0,12.2,21.9,,0.1,0.0,0.1,0.081,,0.6,1.8,2.4,0.1,1998,True
125,Jermaine O'Neal,PF,19,POR,1,3,-5.3,0.0,0.333,0.0,38.3,0.0,20.2,0.0,0.0,55.2,0.0,44.3,,-0.1,0.0,0.0,-0.617,,-22.9,0.8,-22.1,0.0,1998,True
126,Shaquille O'Neal*,C,25,LAL,13,501,31.0,0.604,0.0,0.616,11.4,20.6,15.9,17.8,0.8,5.1,11.6,34.3,,1.8,0.3,2.1,0.2,,7.2,0.6,7.8,1.2,1998,True
127,Charles Oakley,PF,34,NYK,10,342,11.1,0.494,0.0,0.352,7.6,23.9,15.7,7.1,1.8,0.5,13.7,13.4,,0.2,0.5,0.7,0.095,,-1.6,1.6,0.0,0.2,1998,True
128,Hakeem Olajuwon*,C,35,HOU,5,190,18.8,0.449,0.01,0.333,5.0,27.9,15.8,15.8,1.4,6.3,10.3,31.5,,-0.2,0.4,0.2,0.049,,1.3,2.8,4.1,0.3,1998,True
129,Greg Ostertag,C,24,UTA,19,336,12.9,0.561,0.0,0.543,9.5,19.1,14.6,2.4,1.2,9.0,17.4,10.1,,0.2,0.8,1.0,0.141,,-1.6,4.3,2.7,0.4,1998,True
130,Cherokee Parks,C,25,MIN,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.039,,-3.3,-1.7,-5.0,0.0,1998,True
131,Gary Payton*,PG,29,SEA,10,428,23.0,0.585,0.273,0.273,2.6,6.9,4.8,30.4,2.4,0.2,11.3,25.6,,1.7,-0.1,1.5,0.17,,5.8,-0.4,5.4,0.8,1998,True
132,Anthony Peeler,SG,28,MIN,5,213,16.7,0.514,0.403,0.052,8.3,13.3,10.7,15.5,2.6,1.2,9.2,19.0,,0.3,0.1,0.4,0.1,,3.5,1.2,4.7,0.4,1998,True
133,Will Perdue,C,32,SAS,9,191,11.6,0.497,0.0,0.778,15.7,21.1,18.5,0.8,1.7,3.3,23.3,12.0,,0.1,0.4,0.5,0.117,,-2.5,1.1,-1.4,0.0,1998,True
134,Sam Perkins,PF,36,SEA,10,210,9.4,0.531,0.571,0.476,3.5,14.6,9.2,10.0,0.8,2.0,17.8,14.0,,0.1,0.0,0.1,0.013,,-0.7,-0.7,-1.4,0.0,1998,True
135,Chuck Person,PF,33,SAS,9,196,7.6,0.483,0.755,0.038,0.0,15.4,8.1,6.0,1.1,0.0,10.0,14.8,,0.0,0.3,0.2,0.058,,-1.6,1.1,-0.5,0.1,1998,True
136,Wesley Person,SG,26,CLE,4,136,10.4,0.52,0.655,0.138,2.1,7.5,4.8,15.4,1.3,0.0,3.1,11.8,,0.2,0.0,0.2,0.081,,2.7,0.3,3.0,0.2,1998,True
137,Bobby Phills,SG,28,CHH,9,269,6.9,0.422,0.266,0.125,1.9,8.7,5.3,14.9,2.1,0.6,16.1,15.1,,-0.3,0.2,-0.1,-0.022,,-2.8,0.7,-2.1,0.0,1998,True
138,Scottie Pippen*,SF,32,CHI,21,836,19.5,0.5,0.269,0.456,7.0,15.7,11.1,23.6,3.1,1.9,12.6,23.0,,1.4,1.5,2.9,0.166,,3.1,2.5,5.6,1.6,1998,True
139,Mark Pope,SF,25,IND,7,42,8.9,0.699,0.167,0.167,6.4,8.9,7.7,4.2,1.3,0.0,13.4,8.8,,0.1,0.0,0.1,0.126,,-1.5,1.3,-0.2,0.0,1998,True
140,Terry Porter,PG,34,MIN,5,188,17.0,0.557,0.397,0.286,4.1,12.4,7.9,15.5,1.5,0.0,5.3,18.6,,0.5,0.0,0.5,0.134,,3.3,-0.4,3.0,0.2,1998,True
141,Vitaly Potapenko,C,22,CLE,4,70,4.6,0.438,0.0,0.667,6.2,16.6,11.4,9.1,1.7,0.0,23.6,18.3,,-0.2,0.0,-0.1,-0.074,,-4.6,-0.4,-5.0,-0.1,1998,True
142,Brent Price,PG,29,HOU,5,75,8.2,0.582,0.867,0.2,1.4,12.5,6.7,15.3,2.9,0.0,26.9,14.1,,0.0,0.1,0.1,0.049,,-4.4,1.6,-2.7,0.0,1998,True
143,Eldridge Recasner,SG,30,ATL,4,89,12.4,0.56,0.48,0.08,0.0,5.8,2.9,15.8,1.3,0.0,7.2,15.7,,0.2,0.1,0.3,0.139,,2.1,0.2,2.3,0.1,1998,True
144,J.R. Reid,PF,29,CHH,9,114,4.2,0.463,0.036,0.357,7.7,14.0,10.9,3.0,1.5,1.4,25.3,19.2,,-0.3,0.1,-0.1,-0.06,,-7.8,-0.6,-8.4,-0.2,1998,True
145,Rodrick Rhodes,SF,24,HOU,3,7,30.8,0.63,0.0,1.333,0.0,16.8,8.0,0.0,7.7,0.0,17.4,38.9,,0.0,0.0,0.0,0.125,,6.2,9.0,15.2,0.0,1998,True
146,Glen Rice,SF,30,CHH,9,369,18.2,0.543,0.208,0.208,3.7,13.3,8.6,7.5,0.8,0.6,6.4,27.5,,0.6,0.2,0.8,0.105,,3.2,-0.8,2.4,0.4,1998,True
147,Isaiah Rider,SG,26,POR,4,166,12.3,0.491,0.164,0.388,4.8,10.0,7.3,17.6,1.6,0.0,16.9,25.2,,0.0,-0.1,-0.1,-0.016,,-1.0,-1.6,-2.6,0.0,1998,True
148,Stanley Roberts,C,27,MIN,1,8,-1.6,0.266,0.0,2.0,13.9,16.1,14.9,0.0,0.0,0.0,34.7,16.8,,0.0,0.0,0.0,-0.242,,-7.7,-5.4,-13.1,0.0,1998,True
149,Clifford Robinson,SF,31,PHO,4,92,2.9,0.338,0.03,0.273,6.8,8.1,7.4,4.8,1.7,1.8,11.9,20.7,,-0.3,0.0,-0.2,-0.112,,-7.6,-2.7,-10.3,-0.2,1998,True
150,David Robinson*,C,32,SAS,9,353,24.1,0.496,0.0,0.716,14.5,27.2,21.2,12.4,1.7,6.0,12.4,27.7,,0.5,0.9,1.3,0.183,,3.7,2.4,6.1,0.7,1998,True
151,Dennis Rodman*,PF,36,CHI,21,722,10.8,0.419,0.038,0.362,16.3,26.9,21.3,8.7,1.1,1.4,22.3,10.3,,0.2,1.2,1.5,0.097,,-1.9,0.2,-1.7,0.0,1998,True
152,Sean Rooks,C,28,LAL,4,11,13.1,0.333,0.0,0.0,10.8,0.0,5.5,0.0,0.0,20.5,0.0,25.3,,0.0,0.0,0.0,-0.043,,-3.2,5.2,2.0,0.0,1998,True
153,Jalen Rose,SF,25,IND,15,293,13.1,0.545,0.16,0.27,0.5,11.1,6.0,19.2,2.1,1.6,18.3,23.2,,0.0,0.4,0.3,0.056,,-0.5,1.2,0.7,0.2,1998,True
154,Malik Rose,PF,23,SAS,5,18,20.9,0.644,0.0,0.667,20.8,24.8,22.9,12.0,3.1,0.0,34.0,31.7,,0.0,0.0,0.0,0.049,,-0.8,2.7,1.9,0.0,1998,True
155,Donald Royal,SF,31,CHH,4,28,7.9,0.514,0.0,0.571,0.0,17.6,8.9,6.1,0.0,0.0,10.2,17.5,,0.0,0.0,0.0,0.04,,-3.6,0.5,-3.1,0.0,1998,True
156,Bryon Russell,SF,27,UTA,20,698,12.8,0.6,0.429,0.551,2.2,13.3,8.0,5.4,1.7,0.6,8.5,14.0,,1.1,1.1,2.2,0.151,,1.6,1.6,3.2,0.9,1998,True
157,Arvydas Sabonis*,C,33,POR,4,107,16.4,0.531,0.05,0.35,7.5,28.7,17.5,9.6,3.4,2.3,17.8,23.3,,0.0,0.1,0.1,0.065,,-1.4,1.9,0.5,0.1,1998,True
158,Detlef Schrempf,SF,35,SEA,10,375,18.4,0.568,0.112,0.304,5.9,18.6,12.3,18.2,1.0,0.2,13.4,20.7,,0.8,0.0,0.8,0.104,,2.6,-1.0,1.5,0.3,1998,True
159,Dennis Scott,SF,29,PHO,4,62,8.3,0.5,0.471,0.0,3.4,12.0,7.3,2.5,0.8,0.0,10.5,13.9,,0.0,0.0,0.0,-0.001,,-0.4,-1.9,-2.3,0.0,1998,True
160,Shawnelle Scott,C,25,CLE,1,3,11.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,33.3,50.4,,0.0,0.0,0.0,-0.403,,-9.3,6.1,-3.2,0.0,1998,True
161,Rony Seikaly,C,32,NJN,3,37,20.1,0.773,0.0,0.667,10.9,19.2,15.3,0.0,1.5,0.0,25.6,20.4,,0.1,0.0,0.1,0.112,,1.8,0.5,2.4,0.0,1998,True
162,Dickey Simpkins,PF,25,CHI,13,74,6.6,0.401,0.0,0.563,6.4,15.8,10.9,6.5,1.5,1.1,13.1,14.8,,-0.1,0.1,0.0,0.028,,-5.5,-0.4,-5.8,-0.1,1998,True
163,Steve Smith,SG,28,ATL,4,160,24.2,0.66,0.294,0.235,1.6,7.3,4.4,12.8,0.7,1.4,6.2,25.1,,0.7,0.2,0.9,0.269,,6.9,0.7,7.6,0.4,1998,True
164,Rik Smits,C,31,IND,16,476,19.6,0.559,0.005,0.306,4.8,17.9,11.6,9.5,0.9,2.3,8.1,27.0,,1.0,0.6,1.6,0.163,,1.8,0.6,2.4,0.5,1998,True
165,John Starks,SG,32,NYK,10,314,20.5,0.605,0.472,0.192,1.6,14.7,8.0,15.4,2.8,0.3,7.5,22.5,,0.9,0.4,1.4,0.208,,4.5,3.4,7.8,0.8,1998,True
166,John Stockton*,PG,35,UTA,20,596,20.0,0.569,0.159,0.433,3.4,8.5,6.1,47.1,2.9,0.4,19.7,20.0,,1.2,1.0,2.2,0.179,,4.5,2.0,6.4,1.2,1998,True
167,Damon Stoudamire,PG,24,POR,4,166,16.0,0.517,0.349,0.206,4.2,8.5,6.2,38.2,1.6,0.5,18.9,22.6,,0.2,-0.1,0.2,0.058,,2.9,-1.2,1.7,0.2,1998,True
168,Mark Strickland,PF,27,MIA,3,28,17.9,0.765,0.0,0.4,8.8,21.5,15.3,0.0,0.0,2.9,0.0,10.5,,0.1,0.0,0.1,0.232,,2.7,0.5,3.2,0.0,1998,True
169,Bob Sura,SG,24,CLE,3,31,2.6,0.316,0.4,0.6,0.0,14.1,7.0,24.6,1.9,0.0,24.0,13.5,,-0.1,0.0,0.0,-0.077,,-6.4,-0.4,-6.8,0.0,1998,True
170,Carl Thomas,SG,28,CLE,1,11,4.1,0.431,0.0,3.0,13.2,0.0,6.6,0.0,0.0,0.0,0.0,10.6,,0.0,0.0,0.0,0.05,,-3.2,-2.6,-5.8,0.0,1998,True
171,Nick Van Exel,PG,26,LAL,13,367,11.5,0.448,0.464,0.265,2.9,7.7,5.3,24.3,1.2,0.2,11.5,24.1,,0.2,-0.1,0.1,0.009,,0.0,-3.8,-3.8,-0.2,1998,True
172,Keith Van Horn,PF,22,NJN,3,77,15.1,0.534,0.069,0.517,3.5,10.8,7.3,2.3,0.0,0.0,5.3,23.6,,0.2,-0.1,0.1,0.082,,1.0,-3.7,-2.7,0.0,1998,True
173,David Vaughn,PF,24,NJN,1,1,40.7,,,,0.0,0.0,0.0,0.0,0.0,75.6,,0.0,,0.0,0.0,0.0,0.203,,17.3,73.0,90.4,0.0,1998,True
174,Jacque Vaughn,PG,22,UTA,7,24,-0.9,0.322,0.2,0.2,0.0,14.3,7.5,27.6,0.0,0.0,26.9,30.4,,-0.2,0.0,-0.1,-0.272,,-3.7,-4.7,-8.4,0.0,1998,True
175,Rasheed Wallace,PF,23,POR,4,157,12.4,0.537,0.106,0.34,5.1,9.8,7.3,11.6,0.7,1.1,8.5,16.7,,0.2,-0.1,0.2,0.054,,1.0,-0.6,0.4,0.1,1998,True
176,Charlie Ward,PG,27,NYK,10,261,16.6,0.532,0.382,0.291,1.4,12.3,6.8,39.9,4.2,0.7,21.5,14.6,,0.3,0.5,0.8,0.144,,1.9,4.4,6.2,0.5,1998,True
177,Bill Wennington,C,34,CHI,16,119,10.4,0.53,0.0,0.211,3.0,12.0,7.3,4.7,2.9,1.3,16.2,19.8,,0.0,0.2,0.2,0.062,,-5.5,1.1,-4.5,-0.1,1998,True
178,David Wesley,PG,27,CHH,9,285,13.0,0.488,0.253,0.253,2.2,5.6,3.9,36.7,1.4,0.0,17.1,19.6,,0.1,0.1,0.3,0.046,,1.0,-0.9,0.0,0.1,1998,True
179,Mark West,C,37,IND,4,11,2.9,0.452,0.0,1.5,12.2,0.0,5.9,0.0,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,0.048,,-7.4,-2.9,-10.2,0.0,1998,True
180,DeJuan Wheat,PG,24,MIN,1,3,40.3,0.5,0.0,0.0,0.0,43.0,19.9,0.0,18.6,0.0,0.0,31.1,,0.0,0.0,0.0,0.311,,5.2,22.7,27.9,0.0,1998,True
181,Aaron Williams,PF,26,SEA,3,7,0.3,0.258,0.0,0.667,17.4,0.0,8.6,0.0,0.0,11.8,20.5,33.1,,0.0,0.0,-0.1,-0.363,,-7.2,-3.2,-10.4,0.0,1998,True
182,Buck Williams,PF,37,NYK,3,45,15.0,0.559,0.0,0.889,19.3,25.6,22.4,3.9,0.0,2.0,19.3,16.6,,0.1,0.1,0.1,0.131,,-0.6,-1.1,-1.7,0.0,1998,True
183,Hot Rod Williams,C,35,PHO,3,33,4.6,0.361,0.0,0.429,6.3,7.5,6.9,4.3,0.0,4.9,0.0,11.5,,0.0,0.0,0.0,0.008,,-6.3,-0.7,-7.0,0.0,1998,True
184,Jayson Williams,C,29,NJN,3,116,15.7,0.444,0.0,0.286,23.1,22.4,22.8,6.5,1.0,2.0,7.8,10.7,,0.2,0.0,0.2,0.097,,3.6,-1.7,2.0,0.1,1998,True
185,Micheal Williams,PG,31,MIN,4,58,15.9,0.527,0.133,0.6,3.8,15.6,9.3,32.2,2.9,1.5,13.7,17.7,,0.1,0.0,0.2,0.143,,-2.0,3.6,1.6,0.1,1998,True
186,Monty Williams,SF,26,SAS,5,28,12.6,0.644,0.0,0.375,8.9,16.0,12.6,7.0,0.0,0.0,30.0,23.1,,0.0,0.0,0.0,0.025,,-1.7,0.1,-1.6,0.0,1998,True
187,Travis Williams,SF,28,CHH,4,18,16.6,0.525,0.0,1.333,7.0,27.4,17.2,0.0,3.2,4.4,0.0,13.3,,0.0,0.0,0.1,0.207,,-0.8,3.2,2.4,0.0,1998,True
188,Walt Williams,SF,27,POR,4,102,20.5,0.713,0.484,0.452,3.4,13.8,8.3,15.1,0.5,0.0,2.6,16.6,,0.5,0.0,0.5,0.232,,4.9,1.5,6.4,0.2,1998,True
189,Kevin Willis,PF,35,HOU,5,168,13.2,0.451,0.018,0.291,11.3,24.5,17.6,6.3,2.6,1.3,16.2,20.8,,-0.2,0.3,0.2,0.045,,-1.9,0.2,-1.7,0.0,1998,True
190,David Wingate,SG,34,SEA,3,13,30.1,0.524,0.0,1.2,18.8,18.2,18.5,26.2,4.3,0.0,11.6,31.5,,0.1,0.0,0.1,0.232,,6.0,4.2,10.2,0.0,1998,True
