Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
123,Charles Oakley,PF,25,NYK,9,299,12.5,0.521,0.027,0.329,16.1,23.7,19.7,5.2,2.0,0.2,20.8,15.2,,0.0,0.3,0.4,0.062,,-1.0,-0.9,-1.9,0.0,1989,True
124,Hakeem Olajuwon*,C,26,HOU,4,162,24.1,0.549,0.0,0.309,9.9,26.8,18.4,12.9,3.0,4.2,9.8,26.2,,0.3,0.4,0.6,0.182,,4.0,2.9,6.9,0.4,1989,True
125,Robert Parish*,C,35,BOS,3,112,14.7,0.49,0.0,0.205,6.3,20.6,13.5,9.0,1.8,1.1,11.1,21.6,,-0.1,0.2,0.1,0.039,,1.8,-0.1,1.7,0.1,1989,True
126,John Paxson,PG,28,CHI,16,302,9.5,0.547,0.244,0.205,0.8,2.9,1.9,17.8,2.1,0.0,15.0,15.1,,0.2,0.3,0.4,0.07,,-2.6,-0.5,-3.1,-0.1,1989,True
127,Will Perdue,C,23,CHI,3,22,27.0,0.678,0.111,0.333,16.7,15.1,15.9,18.9,0.0,0.0,0.0,21.3,,0.1,0.0,0.1,0.323,,7.2,1.5,8.7,0.1,1989,True
128,Tim Perry,C,23,PHO,4,17,9.0,0.41,0.0,0.5,5.8,6.1,6.0,0.0,5.4,3.5,17.0,13.4,,0.0,0.0,0.0,0.01,,-2.6,1.9,-0.7,0.0,1989,True
129,Ricky Pierce,SG,29,MIL,9,292,24.7,0.622,0.057,0.333,2.1,8.5,5.3,18.1,2.1,0.5,5.3,28.3,,1.1,0.1,1.2,0.193,,6.3,1.4,7.7,0.7,1989,True
130,Ed Pinckney,PF,25,BOS,3,45,-1.7,0.311,0.0,0.167,5.2,7.7,6.5,3.2,1.1,1.4,23.7,16.8,,-0.2,0.0,-0.2,-0.163,,-8.4,-2.7,-11.0,-0.1,1989,True
131,Scottie Pippen*,SF,23,CHI,17,619,14.4,0.544,0.308,0.275,6.7,17.0,12.1,17.5,2.0,1.8,16.7,18.0,,0.4,1.0,1.3,0.104,,1.6,1.5,3.1,0.8,1989,True
132,Olden Polynice,C,24,SEA,8,162,16.9,0.61,0.0,0.317,17.8,26.0,21.7,0.9,1.9,1.6,9.7,13.2,,0.3,0.2,0.5,0.161,,0.2,-0.1,0.1,0.1,1989,True
133,Terry Porter,PG,25,POR,3,124,19.0,0.576,0.212,0.231,4.8,10.2,7.1,29.7,0.4,0.5,10.9,21.1,,0.3,-0.1,0.2,0.095,,4.6,-1.6,3.0,0.2,1989,True
134,Mark Price,PG,24,CLE,4,158,9.8,0.503,0.281,0.263,2.9,6.8,4.8,23.1,1.0,0.0,23.0,24.0,,-0.2,0.1,-0.1,-0.032,,0.0,-3.4,-3.4,-0.1,1989,True
135,Blair Rasmussen,C,26,DEN,2,4,-15.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.8,,0.0,0.0,0.0,-0.327,,-16.7,-2.9,-19.5,0.0,1989,True
136,Jerry Reynolds,SG,26,SEA,4,40,11.3,0.417,0.182,0.455,2.7,12.0,7.1,3.8,2.5,9.8,13.2,31.5,,-0.1,0.1,0.0,-0.05,,-2.2,1.3,-1.0,0.0,1989,True
137,Mitch Richmond*,SG,23,GSW,8,314,15.9,0.531,0.119,0.281,3.2,14.8,9.1,16.1,2.1,0.2,13.7,22.4,,0.2,0.2,0.4,0.064,,0.7,-0.6,0.1,0.2,1989,True
138,David Rivers,PG,24,LAL,6,33,8.4,0.483,0.167,0.667,3.8,9.8,7.0,25.5,0.0,0.0,20.5,25.7,,0.0,0.0,0.0,-0.009,,-5.0,-4.4,-9.4,-0.1,1989,True
139,Doc Rivers,PG,27,ATL,5,191,12.9,0.496,0.333,0.421,2.6,13.9,8.0,30.0,2.0,0.7,15.1,19.1,,0.1,0.1,0.2,0.061,,-0.2,-0.1,-0.3,0.1,1989,True
140,Fred Roberts,PF,28,MIL,9,345,12.9,0.561,0.03,0.4,3.9,10.0,7.0,9.7,0.8,0.8,10.0,18.3,,0.4,0.0,0.4,0.061,,0.2,-0.3,-0.1,0.2,1989,True
141,Dennis Rodman*,SF,27,DET,17,409,14.0,0.574,0.057,0.5,16.0,32.8,24.4,5.6,0.8,2.1,21.9,12.2,,0.4,0.9,1.3,0.156,,-0.8,1.1,0.3,0.2,1989,True
142,Tree Rollins,C,33,CLE,5,74,14.7,0.735,0.0,0.625,7.8,17.7,12.7,2.0,2.2,6.4,8.9,6.9,,0.1,0.2,0.3,0.188,,-0.5,4.6,4.2,0.1,1989,True
143,John Salley,PF,24,DET,17,392,16.9,0.619,0.0,0.545,10.2,13.5,11.8,3.6,1.2,4.6,8.9,15.7,,0.9,0.8,1.7,0.207,,0.8,3.0,3.7,0.6,1989,True
144,Ralph Sampson*,C,28,GSW,3,43,10.4,0.421,0.182,0.182,14.1,18.0,16.1,3.4,1.1,2.6,14.4,25.8,,-0.1,0.0,-0.1,-0.064,,-4.6,-2.8,-7.4,-0.1,1989,True
145,Mike Sanders,SF,28,CLE,5,87,8.1,0.512,0.0,0.167,8.0,13.7,10.8,8.1,1.2,0.8,23.7,22.2,,-0.2,0.1,-0.1,-0.037,,-4.4,-0.2,-4.6,-0.1,1989,True
146,Danny Schayes,C,29,DEN,2,36,7.6,0.38,0.0,1.143,5.2,26.3,15.1,3.2,1.2,1.7,8.7,12.5,,0.0,0.0,0.0,0.01,,-3.7,-0.2,-4.0,0.0,1989,True
147,Russ Schoene,PF,28,SEA,3,43,5.6,0.331,0.412,0.353,7.5,5.6,6.6,6.3,2.3,0.0,0.0,18.9,,0.0,0.0,0.0,-0.004,,-4.8,-3.9,-8.7,-0.1,1989,True
148,Byron Scott,SG,27,LAL,11,402,17.1,0.594,0.244,0.344,3.1,9.3,6.4,9.8,2.3,0.3,9.8,22.1,,0.8,0.4,1.2,0.139,,1.6,0.6,2.2,0.4,1989,True
149,Brad Sellers,PF,26,CHI,13,177,10.1,0.427,0.0,0.207,10.4,10.0,10.2,13.5,0.9,1.6,8.7,17.8,,0.0,0.2,0.2,0.053,,-1.6,-0.7,-2.3,0.0,1989,True
150,Brian Shaw,SG,22,BOS,3,124,15.1,0.543,0.023,0.209,1.9,13.9,8.0,25.8,1.3,0.0,11.3,19.1,,0.1,0.1,0.2,0.086,,1.7,1.2,2.9,0.2,1989,True
151,Purvis Short,SF,31,HOU,4,37,10.0,0.409,0.095,0.238,18.6,9.3,13.9,4.4,0.0,0.0,4.1,27.2,,0.0,0.0,0.0,0.001,,-2.6,-4.1,-6.7,0.0,1989,True
152,Jerry Sichting,PG,32,POR,1,11,-6.3,0.0,0.0,0.0,0.0,11.5,5.0,10.2,0.0,0.0,0.0,11.1,,0.0,0.0,-0.1,-0.246,,-11.8,-3.2,-15.0,0.0,1989,True
153,Jack Sikma*,C,33,MIL,9,301,10.4,0.494,0.298,0.298,3.7,16.8,10.3,16.2,1.5,1.0,16.5,20.5,,-0.2,0.2,0.0,-0.003,,-1.6,0.3,-1.2,0.1,1989,True
154,Derek Smith,SG,27,PHI,3,48,7.8,0.638,0.0,0.143,4.7,11.5,8.1,9.3,1.1,0.0,28.7,19.2,,-0.1,0.0,0.0,-0.021,,-4.7,-0.9,-5.6,0.0,1989,True
155,Larry Smith,PF,31,GSW,8,148,8.3,0.25,0.0,0.0,11.6,15.0,13.3,12.5,1.9,4.1,27.3,5.9,,-0.1,0.1,0.1,0.029,,-2.6,2.2,-0.4,0.1,1989,True
156,Otis Smith,SG,25,GSW,4,49,13.2,0.382,0.0,0.083,12.3,13.8,13.1,17.3,1.9,1.1,7.4,21.9,,0.0,0.0,0.0,-0.005,,0.5,-0.2,0.3,0.0,1989,True
157,John Stockton*,PG,26,UTA,3,139,25.9,0.601,0.068,0.356,1.4,6.1,3.7,50.6,3.8,2.2,13.9,22.5,,0.5,0.1,0.7,0.23,,7.2,4.9,12.0,0.5,1989,True
158,Rod Strickland,PG,22,NYK,9,111,12.4,0.478,0.02,0.347,6.0,7.7,6.8,36.0,1.8,0.6,18.7,26.9,,-0.1,0.1,0.0,0.002,,-1.1,-1.1,-2.2,0.0,1989,True
159,Terry Teagle,SF,28,GSW,8,240,17.5,0.524,0.014,0.156,6.3,8.9,7.6,7.0,1.6,0.7,7.9,27.3,,0.2,0.1,0.3,0.06,,0.8,-1.9,-1.1,0.1,1989,True
160,Reggie Theus,SG,31,ATL,5,127,6.0,0.427,0.053,0.316,2.9,4.2,3.5,31.6,0.4,0.0,18.8,19.3,,-0.1,0.0,-0.1,-0.048,,-3.6,-3.2,-6.8,-0.1,1989,True
161,Isiah Thomas*,PG,27,DET,17,633,18.6,0.481,0.108,0.344,4.4,9.1,6.8,36.7,2.3,0.5,11.8,26.3,,0.7,1.1,1.8,0.135,,3.4,1.0,4.4,1.0,1989,True
162,Mychal Thompson,C,34,LAL,15,377,14.9,0.554,0.0,0.469,12.8,10.8,11.8,4.4,0.8,1.9,8.3,19.4,,0.7,0.3,1.0,0.127,,0.2,-1.0,-0.8,0.1,1989,True
163,Otis Thorpe,PF,26,HOU,4,152,13.0,0.692,0.0,0.568,4.5,10.5,7.5,11.7,1.6,0.4,24.5,16.7,,0.1,0.1,0.3,0.092,,-0.9,0.9,0.0,0.1,1989,True
164,Sedale Threatt,PG,27,SEA,8,201,19.8,0.529,0.049,0.244,1.6,6.0,3.7,38.3,4.3,0.0,10.8,21.0,,0.5,0.2,0.7,0.156,,2.6,2.7,5.3,0.4,1989,True
165,Trent Tucker,SG,29,NYK,9,159,16.5,0.594,0.552,0.069,6.3,7.7,7.0,13.5,3.2,0.9,9.1,17.8,,0.3,0.2,0.5,0.144,,3.2,2.5,5.8,0.3,1989,True
166,Elston Turner,SF,29,DEN,3,74,5.4,0.448,0.077,0.462,2.5,12.8,7.4,4.9,0.6,0.0,0.0,8.3,,0.0,0.0,0.0,0.024,,-3.7,-0.1,-3.8,0.0,1989,True
167,Kelvin Upshaw,SG,26,BOS,3,24,11.7,0.417,0.0,0.0,0.0,9.6,4.8,37.0,2.2,0.0,7.7,24.3,,0.0,0.0,0.0,-0.016,,-1.5,0.8,-0.7,0.0,1989,True
168,Darnell Valentine,SG,29,CLE,5,80,12.1,0.446,0.0,0.4,4.4,5.9,5.1,30.5,3.3,0.0,17.5,16.4,,0.0,0.1,0.1,0.066,,-1.4,2.4,1.0,0.1,1989,True
169,Kiki Vandeweghe,PF,30,NYK,9,159,14.5,0.627,0.163,0.429,1.4,6.9,4.0,6.6,1.0,0.9,7.9,17.1,,0.4,0.1,0.4,0.134,,1.2,0.2,1.4,0.1,1989,True
170,Sam Vincent,PG,25,CHI,16,113,7.7,0.379,0.061,0.364,4.3,3.9,4.1,25.3,1.4,0.6,13.6,17.8,,-0.1,0.1,0.0,-0.005,,-1.9,-1.7,-3.6,0.0,1989,True
171,Kenny Walker,SF,24,NYK,9,90,4.2,0.468,0.0,1.462,6.2,14.9,10.4,2.8,0.6,2.3,15.8,12.1,,0.0,0.1,0.1,0.031,,-6.5,0.1,-6.4,-0.1,1989,True
172,Spud Webb,PG,25,ATL,5,55,13.2,0.337,0.0,0.182,0.0,9.6,4.7,41.7,4.0,0.0,0.0,9.9,,0.1,0.0,0.1,0.106,,-0.7,3.1,2.4,0.1,1989,True
173,Chris Welp,C,25,PHI,3,22,-3.9,0.258,0.0,0.667,0.0,35.1,17.7,0.0,0.0,0.0,20.5,9.8,,-0.1,0.0,0.0,-0.087,,-12.0,-1.3,-13.3,-0.1,1989,True
174,Mark West,C,28,PHO,12,227,13.5,0.659,0.0,0.28,9.2,14.7,11.9,3.3,1.4,5.0,18.8,11.8,,0.3,0.4,0.7,0.138,,-1.4,2.9,1.5,0.2,1989,True
175,Dominique Wilkins*,SF,29,ATL,5,212,19.3,0.512,0.147,0.328,5.8,10.6,8.1,17.3,1.0,2.6,8.3,31.4,,0.3,0.1,0.4,0.084,,5.2,-1.3,3.9,0.3,1989,True
176,Eddie Lee Wilkins,C,26,NYK,7,26,12.1,0.487,0.0,0.909,21.5,28.2,24.7,0.0,0.0,0.0,20.6,32.1,,-0.1,0.0,0.0,-0.072,,-4.3,-4.6,-8.9,0.0,1989,True
177,Gerald Wilkins,SG,25,NYK,9,290,15.2,0.514,0.076,0.176,3.5,10.1,6.6,23.9,2.1,0.7,13.5,24.2,,0.1,0.2,0.4,0.06,,-0.4,0.8,0.4,0.2,1989,True
178,Hot Rod Williams,PF,26,CLE,5,161,11.9,0.52,0.0,0.4,5.0,19.9,12.4,10.1,0.7,3.0,17.2,18.2,,-0.1,0.2,0.2,0.056,,-1.5,1.3,-0.2,0.1,1989,True
179,Micheal Williams,PG,22,DET,4,6,41.2,1.136,,,19.5,19.6,19.6,42.2,9.0,0.0,0.0,6.7,,0.1,0.0,0.1,0.65,,13.0,16.8,29.7,0.0,1989,True
180,Mike Woodson,SG,30,HOU,4,137,8.7,0.433,0.184,0.245,3.4,4.2,3.8,18.5,1.4,0.9,14.2,19.2,,-0.1,0.1,0.0,-0.009,,-1.6,-1.1,-2.7,0.0,1989,True
181,Orlando Woolridge,SF,29,LAL,15,276,15.2,0.596,0.0,0.827,9.0,19.4,14.6,8.9,0.4,3.2,17.7,19.6,,0.3,0.3,0.7,0.114,,-0.3,0.6,0.4,0.2,1989,True
182,James Worthy*,SF,27,LAL,15,600,21.6,0.609,0.03,0.296,7.7,11.4,9.7,12.1,1.5,1.6,9.8,24.5,,1.6,0.5,2.2,0.175,,4.8,0.3,5.1,1.1,1989,True
183,Danny Young,PG,26,POR,3,66,15.7,0.521,0.308,0.077,3.0,11.5,6.7,25.7,0.7,0.0,6.9,17.8,,0.1,0.0,0.1,0.053,,2.5,-0.5,2.0,0.1,1989,True
