Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
29,Bruce Bowen,SF,36,SAS,17,508,7.0,0.531,0.581,0.118,0.5,7.0,3.7,6.9,1.2,0.9,8.4,10.1,,0.2,0.5,0.7,0.068,,-2.1,2.3,0.2,0.3,2008,True
30,Ryan Bowen,SF,32,NOH,9,39,8.8,0.291,0.167,0.333,8.7,31.1,20.1,6.8,1.4,0.0,12.7,9.8,,0.0,0.1,0.0,0.036,,-2.2,0.4,-1.8,0.0,2008,True
31,Ronnie Brewer,SG,22,UTA,12,305,17.2,0.56,0.061,0.255,6.2,8.2,7.2,10.6,2.1,1.1,3.5,16.8,,0.8,0.2,1.0,0.154,,2.1,2.0,4.0,0.5,2008,True
32,Aaron Brooks,PG,23,HOU,6,50,5.8,0.419,0.4,0.44,0.0,13.8,6.7,11.8,0.0,0.0,9.1,31.2,,-0.1,0.0,-0.1,-0.054,,-8.1,-1.6,-9.7,-0.1,2008,True
33,Devin Brown,SG,29,CLE,8,92,7.3,0.406,0.5,0.441,10.3,14.8,12.5,17.8,1.2,0.0,18.1,25.7,,-0.2,0.1,-0.1,-0.03,,-3.0,-1.7,-4.7,-0.1,2008,True
34,P.J. Brown,PF,38,BOS,25,341,8.2,0.545,0.018,0.446,6.7,14.9,10.9,5.6,0.8,2.5,15.2,11.2,,0.3,0.5,0.7,0.105,,-3.5,2.4,-1.1,0.1,2008,True
35,Kobe Bryant*,SG,29,LAL,21,863,25.0,0.577,0.229,0.419,2.5,13.0,8.0,26.9,2.1,0.7,11.3,33.0,,2.4,0.8,3.2,0.178,,6.5,0.8,7.4,2.0,2008,True
36,Caron Butler,SF,27,WAS,6,246,17.7,0.556,0.241,0.356,4.7,11.5,8.1,18.5,2.4,0.4,13.7,22.7,,0.3,0.2,0.6,0.109,,2.4,0.4,2.9,0.3,2008,True
37,JosÃ© CalderÃ³n,PG,26,TOR,5,120,21.7,0.565,0.42,0.1,3.8,13.3,8.5,49.3,0.4,0.0,10.3,22.4,,0.4,0.0,0.4,0.159,,6.0,-1.0,5.0,0.2,2008,True
38,Marcus Camby,C,33,DEN,4,124,10.1,0.275,0.048,0.286,8.9,37.4,22.5,13.0,1.6,7.2,29.7,11.2,,-0.3,0.1,-0.1,-0.052,,-2.8,3.4,0.6,0.1,2008,True
39,Rodney Carney,SF,23,PHI,6,84,15.9,0.471,0.323,0.065,4.3,6.2,5.2,11.8,4.6,1.9,0.0,17.7,,0.1,0.1,0.3,0.143,,2.5,3.8,6.3,0.2,2008,True
40,Anthony Carter,PG,32,DEN,4,61,7.3,0.286,0.357,0.0,3.3,14.5,8.6,31.8,0.8,1.2,17.6,11.6,,-0.1,0.0,-0.1,-0.058,,-3.4,-0.1,-3.5,0.0,2008,True
41,Sam Cassell,PG,38,BOS,21,264,6.2,0.397,0.252,0.153,1.0,6.1,3.6,16.9,1.7,0.3,9.2,23.8,,-0.4,0.3,-0.1,-0.022,,-4.6,-0.1,-4.7,-0.2,2008,True
42,Tyson Chandler,C,25,NOH,12,412,15.7,0.64,0.0,0.235,12.4,20.9,16.7,1.8,0.7,4.3,11.8,10.0,,0.9,0.5,1.4,0.165,,0.4,-0.1,0.3,0.2,2008,True
43,Josh Childress,SF,24,ATL,7,205,13.6,0.529,0.048,0.286,9.2,14.7,12.1,10.7,0.3,1.9,4.1,11.4,,0.3,0.0,0.3,0.072,,2.6,-0.9,1.6,0.2,2008,True
44,Jarron Collins,C,29,UTA,5,20,7.1,0.0,0.0,0.0,16.7,17.9,17.3,6.6,2.7,4.2,0.0,6.8,,0.0,0.0,0.0,0.006,,-2.0,0.9,-1.0,0.0,2008,True
45,Samuel Dalembert,C,26,PHI,6,193,13.6,0.506,0.0,0.422,12.5,25.0,18.5,2.8,0.6,4.1,15.8,15.3,,0.1,0.2,0.3,0.085,,-1.3,0.2,-1.1,0.0,2008,True
46,Erick Dampier,C,32,DAL,5,95,6.9,0.421,0.0,0.588,13.4,11.1,12.3,0.0,0.6,2.3,12.3,11.9,,0.0,0.0,0.0,-0.021,,-4.8,-2.2,-7.0,-0.1,2008,True
47,Antonio Daniels,PG,32,WAS,6,154,12.7,0.572,0.129,0.548,0.8,9.9,5.3,20.3,0.7,1.1,15.4,14.1,,0.2,0.1,0.3,0.079,,0.1,-0.5,-0.4,0.1,2008,True
48,Glen Davis,C,22,BOS,17,137,8.4,0.465,0.029,0.529,11.2,11.7,11.5,8.6,2.0,2.5,19.3,18.3,,-0.1,0.2,0.1,0.046,,-4.9,1.4,-3.5,-0.1,2008,True
49,Carlos Delfino,SG,25,TOR,5,121,14.1,0.519,0.405,0.27,4.7,17.9,11.3,14.0,1.8,0.0,6.8,16.9,,0.2,0.0,0.2,0.083,,0.1,0.9,1.0,0.1,2008,True
50,Boris Diaw,PF,25,PHO,5,178,15.6,0.548,0.109,0.094,4.6,14.0,9.2,22.9,0.9,1.5,14.2,20.2,,0.2,0.2,0.4,0.097,,1.0,1.8,2.8,0.2,2008,True
51,Yakhouba Diawara,SG,25,DEN,3,8,8.8,0.4,0.4,0.0,0.0,13.8,6.6,0.0,0.0,0.0,0.0,25.9,,0.0,0.0,0.0,-0.086,,-2.4,-3.1,-5.5,0.0,2008,True
52,Juan Dixon,PG,29,DET,2,7,-12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,0.0,0.0,-0.323,,-12.3,-7.8,-20.1,0.0,2008,True
53,Keyon Dooling,PG,27,ORL,10,148,12.5,0.527,0.411,0.268,1.6,6.2,4.0,8.0,2.2,0.5,8.7,22.1,,0.2,0.1,0.3,0.09,,-1.3,0.8,-0.6,0.1,2008,True
54,Tim Duncan*,C,31,SAS,17,666,21.9,0.488,0.017,0.382,10.6,32.1,21.4,15.9,1.2,3.8,10.4,28.2,,0.3,1.4,1.7,0.123,,2.6,2.3,4.9,1.1,2008,True
55,Melvin Ely,C,29,NOH,7,59,1.2,0.387,0.0,0.667,9.6,11.2,10.4,2.4,0.0,0.0,17.1,19.3,,-0.1,0.0,-0.1,-0.079,,-8.5,-3.4,-11.9,-0.1,2008,True
56,Maurice Evans,SG,29,ORL,10,282,12.3,0.621,0.522,0.116,3.0,7.4,5.2,4.0,1.6,0.3,11.0,13.8,,0.4,0.1,0.6,0.095,,1.8,0.6,2.4,0.3,2008,True
57,Reggie Evans,PF,27,PHI,6,148,11.4,0.561,0.0,0.923,13.0,27.3,19.9,3.6,1.9,0.0,26.2,15.7,,0.0,0.2,0.2,0.057,,-3.0,0.5,-2.5,0.0,2008,True
58,Jordan Farmar,PG,21,LAL,21,360,9.0,0.488,0.383,0.139,2.4,8.0,5.3,11.7,1.0,0.8,12.2,17.8,,-0.1,0.2,0.1,0.013,,-0.7,-1.2,-1.9,0.0,2008,True
59,Michael Finley,SG,34,SAS,17,391,8.8,0.514,0.486,0.084,0.3,9.4,4.9,7.0,0.7,0.6,5.1,14.3,,0.2,0.4,0.5,0.066,,-1.1,0.8,-0.3,0.2,2008,True
60,Derek Fisher,PG,33,LAL,21,663,13.8,0.604,0.342,0.5,0.4,7.6,4.1,11.8,3.4,0.3,10.1,13.8,,1.1,0.7,1.8,0.133,,0.2,2.8,3.0,0.8,2008,True
61,T.J. Ford,PG,24,TOR,5,124,17.6,0.446,0.138,0.276,2.7,17.4,10.1,43.9,2.1,0.0,13.3,27.9,,0.0,0.0,0.1,0.022,,1.0,-0.4,0.6,0.1,2008,True
62,Adonal Foyle,C,32,ORL,3,11,-6.9,0.333,0.0,0.0,0.0,31.5,16.0,0.0,0.0,0.0,40.0,21.7,,-0.1,0.0,-0.1,-0.314,,-13.7,-2.3,-16.0,0.0,2008,True
63,Kevin Garnett*,PF,31,BOS,26,987,23.0,0.542,0.018,0.265,9.3,25.3,17.5,18.4,2.0,2.5,10.1,26.6,,2.1,2.0,4.1,0.199,,4.3,2.3,6.6,2.1,2008,True
64,Pat Garrity,PF,31,ORL,2,6,-3.9,0.174,0.5,1.0,0.0,38.5,19.5,0.0,0.0,0.0,0.0,22.9,,0.0,0.0,0.0,-0.255,,-9.6,-4.1,-13.6,0.0,2008,True
65,Pau Gasol*,C,27,LAL,21,836,18.9,0.568,0.0,0.391,8.0,18.7,13.6,16.7,0.7,3.6,12.4,19.6,,1.6,0.9,2.5,0.146,,3.3,0.9,4.2,1.3,2008,True
66,Devean George,SF,30,DAL,5,62,13.6,0.48,0.429,0.179,6.8,20.9,13.5,0.0,1.8,2.3,9.0,24.8,,0.0,0.0,0.0,-0.004,,-0.3,0.7,0.3,0.0,2008,True
67,Daniel Gibson,PG,21,CLE,11,284,12.3,0.588,0.538,0.179,1.7,6.5,4.1,18.1,1.4,0.6,15.1,16.6,,0.3,0.3,0.7,0.111,,0.6,0.6,1.3,0.2,2008,True
68,Manu GinÃ³bili*,SG,30,SAS,17,559,17.1,0.57,0.44,0.332,2.9,10.3,6.6,21.6,1.0,0.7,15.0,26.8,,0.7,0.6,1.3,0.112,,2.9,0.4,3.3,0.7,2008,True
69,Gordan GiriÄek,SG,30,PHO,5,80,4.6,0.43,0.222,0.222,0.0,10.4,5.1,3.6,1.3,0.0,13.2,13.1,,-0.1,0.1,0.0,-0.02,,-3.4,-0.8,-4.2,0.0,2008,True
70,Marcin Gortat,C,23,ORL,8,48,10.6,0.833,0.0,0.0,5.0,14.4,9.8,0.0,0.0,6.2,33.3,8.9,,0.0,0.0,0.1,0.065,,-2.2,2.7,0.5,0.0,2008,True
71,Joey Graham,SF,25,TOR,2,2,-40.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1,,0.0,0.0,0.0,-1.194,,-31.7,-21.1,-52.8,0.0,2008,True
72,Willie Green,SG,26,PHI,6,142,10.3,0.472,0.098,0.275,1.7,5.5,3.5,17.1,2.0,2.2,13.6,21.8,,-0.1,0.1,0.0,0.015,,-2.3,1.2,-1.1,0.0,2008,True
73,Richard Hamilton,SG,29,DET,17,656,20.0,0.559,0.091,0.354,3.6,10.4,7.0,20.4,2.0,1.1,12.7,28.2,,1.2,0.7,1.9,0.14,,3.1,0.7,3.8,1.0,2008,True
74,Matt Harpring,SF,31,UTA,12,209,11.9,0.504,0.048,0.556,9.1,9.7,9.4,6.1,1.8,1.6,12.3,19.4,,0.2,0.1,0.3,0.075,,-1.8,0.2,-1.6,0.0,2008,True
75,Mike Harris,PF,24,HOU,3,9,15.9,0.521,0.0,1.0,12.2,12.7,12.5,0.0,0.0,0.0,0.0,15.2,,0.0,0.0,0.0,0.13,,2.0,-2.3,-0.3,0.0,2008,True
76,Jason Hart,PG,29,UTA,2,6,8.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,,0.0,0.0,0.0,0.01,,-1.5,-2.0,-3.6,0.0,2008,True
77,Chuck Hayes,PF,24,HOU,6,108,11.0,0.636,0.182,0.0,7.1,22.3,14.6,7.6,1.6,4.4,26.7,6.6,,0.1,0.2,0.3,0.116,,-4.0,5.2,1.3,0.1,2008,True
78,Jarvis Hayes,SF,26,DET,11,61,7.1,0.383,0.467,0.0,8.2,25.3,16.7,11.7,0.9,2.7,11.8,27.3,,-0.2,0.1,-0.1,-0.049,,-3.5,-0.7,-4.2,0.0,2008,True
79,Brendan Haywood,C,28,WAS,6,178,19.7,0.655,0.0,0.568,8.5,17.8,13.1,5.4,1.2,4.4,9.8,16.4,,0.5,0.2,0.8,0.203,,1.6,1.5,3.1,0.2,2008,True
80,Luther Head,SG,25,HOU,5,44,-6.4,0.134,0.429,0.143,2.5,2.6,2.6,14.0,2.6,1.8,21.2,20.4,,-0.3,0.0,-0.3,-0.309,,-10.9,-1.3,-12.2,-0.1,2008,True
81,Walter Herrmann,PF,28,DET,4,27,1.6,0.434,0.25,1.0,4.6,0.0,2.4,0.0,0.0,0.0,0.0,10.5,,0.0,0.0,0.0,0.022,,-4.8,-2.7,-7.5,0.0,2008,True
82,NenÃª,PF,25,DEN,3,30,17.1,0.63,0.0,0.333,10.1,14.7,12.3,5.4,3.3,2.5,16.2,17.0,,0.1,0.0,0.1,0.127,,-2.3,3.5,1.2,0.0,2008,True
83,Grant Hill*,SF,35,PHO,3,68,11.3,0.481,0.0,0.091,5.1,22.7,13.8,6.4,1.5,1.0,0.0,7.8,,0.1,0.1,0.2,0.113,,0.5,1.0,1.5,0.1,2008,True
84,Al Horford,C,21,ATL,7,277,14.9,0.525,0.0,0.375,10.0,22.3,16.3,18.5,0.6,1.9,15.2,17.0,,0.3,0.1,0.4,0.064,,1.1,1.0,2.1,0.3,2008,True
85,Robert Horry,PF,37,SAS,15,154,4.4,0.298,0.611,0.167,8.3,15.7,12.0,7.6,1.7,2.4,4.9,12.6,,-0.2,0.3,0.1,0.022,,-5.9,2.8,-3.1,0.0,2008,True
86,Eddie House,PG,29,BOS,21,165,10.6,0.437,0.554,0.143,1.5,15.0,8.4,18.3,1.7,0.5,6.3,18.5,,0.1,0.2,0.3,0.086,,-0.7,1.2,0.6,0.1,2008,True
87,Dwight Howard*,C,22,ORL,10,421,23.2,0.589,0.0,0.669,17.0,26.9,22.0,3.8,1.0,6.0,16.6,21.8,,0.8,0.7,1.5,0.172,,2.1,0.8,2.9,0.5,2008,True
88,Josh Howard,SF,27,DAL,5,171,7.7,0.38,0.139,0.347,7.4,15.8,11.4,7.6,0.6,0.8,9.8,24.9,,-0.3,-0.1,-0.4,-0.101,,-3.0,-3.0,-6.0,-0.2,2008,True
89,Juwan Howard,PF,34,DAL,3,11,-9.1,0.133,0.0,2.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,15.8,,-0.1,0.0,-0.1,-0.292,,-11.5,-3.1,-14.7,0.0,2008,True
90,Kris Humphries,PF,22,TOR,3,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.048,,-3.4,-1.9,-5.3,0.0,2008,True
91,Lindsey Hunter,PG,37,DET,11,115,8.5,0.5,0.524,0.0,2.2,8.9,5.5,19.1,3.9,0.0,19.2,11.1,,0.0,0.2,0.2,0.086,,-3.8,3.7,-0.2,0.1,2008,True
92,Steven Hunter,C,26,DEN,2,5,-1.9,0.0,0.0,0.0,0.0,44.1,21.0,0.0,0.0,0.0,0.0,8.3,,0.0,0.0,0.0,-0.168,,-6.1,-2.5,-8.6,0.0,2008,True
93,Andre Iguodala,SF,24,PHI,6,234,10.6,0.449,0.203,0.623,3.1,12.8,7.8,23.3,3.1,0.3,22.8,22.8,,-0.4,0.3,-0.1,-0.028,,-1.5,0.7,-0.9,0.1,2008,True
94,Zydrunas Ilgauskas,C,32,CLE,13,393,17.2,0.533,0.0,0.314,10.0,20.5,15.1,11.2,0.7,3.1,11.6,21.9,,0.5,0.7,1.2,0.145,,0.8,1.0,1.8,0.4,2008,True
95,D.J. Mbenga,C,27,LAL,7,30,15.2,0.625,0.0,0.0,12.1,22.3,17.4,0.0,3.5,2.5,11.1,13.8,,0.1,0.1,0.1,0.174,,-4.3,2.5,-1.8,0.0,2008,True
96,Allen Iverson*,SG,32,DEN,4,158,18.7,0.502,0.169,0.398,2.5,5.6,4.0,20.4,1.2,0.5,6.7,27.4,,0.3,-0.1,0.2,0.067,,4.0,-1.3,2.6,0.2,2008,True
97,Bobby Jackson,PG,34,HOU,6,138,5.5,0.347,0.343,0.157,1.6,6.7,4.1,12.4,2.1,0.0,5.1,27.1,,-0.4,0.1,-0.3,-0.094,,-4.3,-1.1,-5.4,-0.1,2008,True
98,LeBron James,SF,23,CLE,13,552,24.3,0.525,0.255,0.607,3.4,19.3,11.2,40.5,2.3,2.6,13.4,34.7,,1.0,1.2,2.2,0.187,,6.7,3.4,10.1,1.7,2008,True
99,Mike James,PG,32,NOH,4,28,13.0,0.466,0.417,0.167,0.0,3.9,2.0,5.6,4.0,0.0,7.2,24.1,,0.0,0.0,0.0,0.017,,1.1,0.7,1.7,0.0,2008,True
100,Antawn Jamison,PF,31,WAS,6,237,16.6,0.466,0.26,0.292,9.3,26.3,17.7,5.0,1.8,2.9,8.5,23.9,,0.0,0.4,0.3,0.067,,1.8,-0.6,1.2,0.2,2008,True
101,Amir Johnson,PF,20,DET,8,43,23.2,0.717,0.083,0.5,8.8,29.9,19.2,4.7,0.0,5.7,12.0,19.0,,0.1,0.1,0.2,0.225,,1.6,3.0,4.7,0.1,2008,True
102,Joe Johnson,SG,26,ATL,7,275,15.8,0.54,0.313,0.287,4.1,7.9,6.1,23.2,0.4,0.0,11.0,25.2,,0.5,-0.2,0.3,0.06,,4.3,-2.5,1.8,0.3,2008,True
103,Damon Jones,SG,31,CLE,5,26,-3.3,0.3,0.7,0.0,0.0,0.0,0.0,6.7,0.0,0.0,9.1,20.1,,-0.1,0.0,-0.1,-0.148,,-4.4,-4.8,-9.2,0.0,2008,True
104,Dwayne Jones,PF,24,CLE,5,20,6.6,0.521,0.0,1.0,11.9,24.8,18.2,0.0,0.0,4.3,25.8,9.2,,0.0,0.0,0.0,0.082,,-6.3,0.1,-6.2,0.0,2008,True
105,Eddie Jones,SG,36,DAL,3,22,6.6,0.466,0.667,0.167,0.0,16.0,7.6,8.0,2.5,0.0,13.4,15.7,,0.0,0.0,0.0,-0.025,,-4.2,1.2,-3.0,0.0,2008,True
106,Solomon Jones,PF,23,ATL,7,29,6.9,0.184,0.0,0.2,17.4,16.7,17.0,6.4,1.9,7.9,0.0,17.8,,-0.1,0.0,-0.1,-0.125,,-3.7,-0.1,-3.8,0.0,2008,True
107,Jason Kapono,SF,26,TOR,5,152,18.6,0.712,0.453,0.075,1.5,8.2,4.9,4.6,0.7,0.0,3.5,17.2,,0.5,-0.1,0.4,0.131,,4.3,0.1,4.4,0.2,2008,True
108,Coby Karl,SG,24,LAL,1,2,8.4,,,,0.0,0.0,0.0,65.6,0.0,0.0,,0.0,,0.0,0.0,0.0,0.214,,-2.7,6.0,3.3,0.0,2008,True
109,Jason Kidd*,PG,34,DAL,5,180,15.3,0.518,0.342,0.211,4.7,15.7,9.9,33.2,2.1,0.8,17.8,13.0,,0.2,0.0,0.3,0.067,,1.0,1.2,2.2,0.2,2008,True
110,Andrei Kirilenko,SF,26,UTA,12,387,13.7,0.51,0.193,0.307,4.3,8.0,6.1,12.5,2.5,4.3,12.2,17.3,,0.3,0.4,0.7,0.082,,0.6,2.2,2.8,0.5,2008,True
111,Linas Kleiza,SF,23,DEN,4,122,15.4,0.599,0.341,0.317,6.6,16.3,11.2,4.1,0.4,0.0,9.7,17.6,,0.3,-0.1,0.2,0.081,,1.3,-1.1,0.2,0.1,2008,True
112,Kyle Korver,SG,26,UTA,12,259,11.4,0.56,0.521,0.342,2.2,9.7,5.8,4.2,0.8,2.6,8.7,16.1,,0.4,0.1,0.5,0.092,,0.2,-0.1,0.1,0.1,2008,True
113,Carl Landry,PF,24,HOU,6,106,19.7,0.515,0.0,0.615,15.6,14.1,14.8,0.0,3.7,2.2,5.7,15.7,,0.2,0.2,0.4,0.182,,1.6,1.4,3.0,0.1,2008,True
114,Acie Law,PG,23,ATL,7,61,12.7,0.847,0.0,1.25,0.0,4.0,2.0,25.6,1.8,0.0,39.2,15.9,,0.1,0.0,0.0,0.034,,-0.5,0.9,0.4,0.0,2008,True
115,Rashard Lewis,PF,28,ORL,10,417,18.3,0.541,0.417,0.239,6.9,13.3,10.1,14.4,1.4,0.9,11.3,23.2,,0.8,0.3,1.1,0.13,,3.7,0.3,4.0,0.6,2008,True
116,Tyronn Lue,PG,30,DAL,2,2,18.4,0.0,0.0,0.0,52.9,0.0,27.8,75.9,0.0,0.0,0.0,23.2,,0.0,0.0,0.0,-0.127,,9.5,-5.6,3.8,0.0,2008,True
117,Sean Marks,C,32,PHO,1,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.01,,-3.5,-1.4,-4.9,0.0,2008,True
118,Kenyon Martin,PF,30,DEN,4,118,8.7,0.466,0.0,0.235,11.1,11.2,11.1,6.4,1.7,1.3,19.3,16.3,,-0.1,0.0,-0.1,-0.034,,-3.8,-0.4,-4.2,-0.1,2008,True
119,Roger Mason,PG,27,WAS,6,129,9.9,0.475,0.362,0.17,0.0,4.6,2.3,9.0,1.3,0.7,3.8,19.5,,0.0,0.0,0.0,0.018,,-1.3,-1.6,-2.9,0.0,2008,True
120,Jason Maxiell,C,24,DET,17,371,15.1,0.608,0.0,0.5,7.1,16.3,11.6,7.2,2.3,4.9,12.3,11.8,,0.5,0.6,1.2,0.152,,-0.2,3.4,3.2,0.5,2008,True
121,Antonio McDyess,PF,33,DET,17,468,15.1,0.575,0.0,0.235,12.9,21.4,17.1,6.0,1.2,1.4,13.2,15.9,,0.8,0.7,1.4,0.148,,-0.2,0.3,0.1,0.3,2008,True
122,Tracy McGrady*,SG,28,HOU,6,247,24.4,0.478,0.164,0.363,3.1,19.5,11.1,39.6,2.1,1.6,9.6,36.0,,0.2,0.4,0.6,0.114,,5.3,3.0,8.3,0.6,2008,True
